sample_date,datetime,station_code,latitude,longitude,event_id,lab_comments,wy,tide,microcystis,secchi,water_temp,conductivity,specific_conductance,do,ph,turbidity,flag_pqc,comment_pqc,chlorophyll,pheophytin,diss_ammonia_sign,diss_ammonia,diss_calcium,diss_chloride,diss_nitrate_nitrite_sign,diss_nitrate_nitrite,doc,toc,don,diss_orthophos_sign,diss_orthophos,tot_phos,diss_silica,tds,tss,vss,tkn
7/19/2016,7/19/2016 9:59,STTD,38.35338,-121.643,STTD_2016-07-19 09:59:00,Sample  ES0716B0407 was originally batched with Batch: 44057.,2016,NA,NA,0.24,22.86,735,766,7.04,8.1,57.9,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.3,NA,NA,NA,NA
8/2/2016,8/2/2016 9:39,STTD,38.35338,-121.643,STTD_2016-08-02 09:39:00,NA,2016,NA,NA,0.3,23.7,NA,479,7.16,7.7,45.9,NA,NA,11.93,13.27,=,0.03,27,20,=,0.01,4.6,4.4,0.4,=,0.16,0.23,18.9,280,46,5,0.6
8/16/2016,8/16/2016 10:26,STTD,38.35338,-121.643,STTD_2016-08-16 10:26:00,NA,2016,NA,NA,0.18,23.23,207,214,7.69,7.66,53,NA,NA,12.55,3.97,=,0.02,11,10,=,0.02,2.9,3.3,0.2,=,0.09,0.13,10,120,49,6,0.4
8/30/2016,8/30/2016 10:22,STTD,38.35338,-121.643,STTD_2016-08-30 10:22:00,NA,2016,NA,NA,0.19,20.56,177,193,8.5,7.83,60.7,NA,NA,8.41,2.54,=,0.02,11,9,=,0.01,2.8,3.2,0.1,=,0.08,0.12,10.5,108,59,9,0.3
9/13/2016,9/13/2016 9:58,STTD,38.35338,-121.643,STTD_2016-09-13 09:58:00,NA,2016,NA,1,0.35,19.54,183,204,8.39,7.92,39.1,NA,NA,8.4,2.5,=,0.01,12,9,=,0.03,2.8,3,0.2,=,0.1,0.12,13.6,122,44,6,0.4
9/20/2016,9/20/2016 11:15,STTD,38.35338,-121.643,STTD_2016-09-20 11:15:00,NA,2016,NA,NA,0.23,22.67,199,204,8.74,7.79,30.3,NA,NA,4.37,0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/4/2016,10/4/2016 11:33,STTD,38.35338,-121.643,STTD_2016-10-04 11:33:00,NA,2017,NA,NA,0.23,16.3,166,199,8.33,7.23,35.6,NA,NA,4.63,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/18/2016,10/18/2016 9:13,STTD,38.35338,-121.643,STTD_2016-10-18 09:13:00,NA,2017,NA,NA,0.3,17.03,153,180,8.81,7.35,27.7,NA,NA,2.14,0.8,=,0.02,12,9,=,0.08,2.6,2.6,0.2,=,0.09,0.13,14.3,100,22,2,0.3
10/31/2016,10/31/2016 9:18,STTD,38.35338,-121.643,STTD_2016-10-31 09:18:00,NA,2017,NA,NA,0.48,17,160.6,188.7,8.02,7.73,17.1,NA,NA,2.44,0.89,=,0.03,12,10,=,0.17,2.3,2.5,0.2,=,0.09,0.09,13.5,103,20,2,0.3
11/14/2016,11/14/2016 9:00,STTD,38.35338,-121.643,STTD_2016-11-14 09:00:00,NA,2017,NA,NA,0.77,16.7,197,234,8.29,7.99,11.1,NA,NA,3.16,0.78,=,0.01,13,13,NA,NA,2.9,2.9,0.3,=,0.09,0.07,13.17,132,11,2,0.44
11/14/2016,11/14/2016 9:00,STTD,38.35338,-121.643,STTD_2016-11-14 09:00:00,Sample  ES1116B0819 was originally batched with Batch: 44849.,2017,NA,NA,0.77,16.7,197,234,8.29,7.99,11.1,NA,NA,NA,NA,NA,NA,NA,NA,=,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/28/2016,11/28/2016 9:28,STTD,38.35338,-121.643,STTD_2016-11-28 09:28:00,NA,2017,NA,NA,0.54,12.1,280,371,8.67,7.79,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,0.4
12/13/2016,12/13/2016 9:17,STTD,38.35338,-121.643,STTD_2016-12-13 09:17:00,NA,2017,NA,1,0.48,9.9,463,463,8.26,7.74,17.7,NA,NA,5.72,1.26,=,0.09,31,53,=,2.23,6.4,6.7,NA,=,0.38,NA,24.8,333,22,3,NA
12/13/2016,12/13/2016 9:17,STTD,38.35338,-121.643,STTD_2016-12-13 09:17:00,Sample  ES1216B0835 was originally batched with Batch: 45028.,2017,NA,1,0.48,9.9,463,463,8.26,7.74,17.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA
12/13/2016,12/13/2016 9:17,STTD,38.35338,-121.643,STTD_2016-12-13 09:17:00,Sample  ES1216B0835 was originally batched with Batch: 45029.,2017,NA,1,0.48,9.9,463,463,8.26,7.74,17.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9
12/13/2016,12/13/2016 9:17,STTD,38.35338,-121.643,STTD_2016-12-13 09:17:00,Sample  ES1216B0835 was originally batched with Batch: 45030.,2017,NA,1,0.48,9.9,463,463,8.26,7.74,17.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,NA,NA,NA,NA,NA
12/21/2016,12/21/2016 13:21,STTD,38.35338,-121.643,STTD_2016-12-21 13:21:00,NA,2017,NA,NA,0.13,8.6,105,153,8.19,7.45,72.2,NA,NA,2.68,1.82,=,0.02,11,7,=,0.14,5.3,6,0.2,=,0.09,0.14,19.6,100,61,7,0.5
12/27/2016,12/27/2016 10:00,STTD,38.35338,-121.643,STTD_2016-12-27 10:00:00,NA,2017,NA,1,0.32,6.2,281,438,9.01,7.56,35.4,NA,NA,5.83,0.5,=,0.03,27,22,=,0.12,6.8,7.3,0.4,=,0.12,0.19,21.9,224,33,4,0.6
1/11/2017,1/11/2017 10:50,STTD,38.35338,-121.643,STTD_2017-01-11 10:50:00,NA,2017,NA,1,0.13,10.3,NA,72,10.32,7.27,95.8,NA,NA,1.83,1.84,=,0.03,7,2,=,0.16,3.6,4.2,0.1,=,0.04,0.12,12.3,52,108,8,0.4
1/18/2017,1/18/2017 11:00,STTD,38.35338,-121.643,STTD_2017-01-18 11:00:00,NA,2017,NA,NA,0.21,8.2,67,98,10.36,7.1,44,NA,NA,1.3,0.5,=,0.01,9,2,=,0.16,2.5,2.8,0.1,=,0.03,0.04,16.3,67,25,3,0.2
1/24/2017,1/24/2017 9:20,STTD,38.35338,-121.643,STTD_2017-01-24 09:20:00,NA,2017,NA,1,0.14,8.8,78,113,10.47,7.44,73.6,NA,NA,1.19,0.65,=,0.02,NA,3,=,0.23,2.8,3.3,0.2,=,0.04,0.09,NA,77,44,5,0.3
2/2/2017,2/2/2017 10:10,STTD,38.35338,-121.643,STTD_2017-02-02 10:10:00,NA,2017,NA,1,0.23,9.4,130.8,186,9.59,7.48,37.7,NA,NA,2.23,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/6/2017,2/6/2017 10:45,STTD,38.35338,-121.643,STTD_2017-02-06 10:45:00,NA,2017,NA,1,0.23,10.9,114,156,10.14,7.62,43.6,NA,NA,1.71,0.5,=,0.02,14,5,=,0.31,1.6,1.8,0.1,=,0.05,0.06,21.3,92,20,2,0.2
2/16/2017,2/16/2017 11:50,STTD,38.35338,-121.643,STTD_2017-02-16 11:50:00,NA,2017,NA,NA,0.2,10.1,54.4,76,11.15,7.4,49.8,NA,NA,0.83,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/22/2017,2/22/2017 9:30,STTD,38.35338,-121.643,STTD_2017-02-22 09:30:00,NA,2017,NA,NA,0.18,10,52.7,73.9,10.99,7.58,51.8,NA,NA,0.87,0.5,=,0.01,7,2,=,0.16,1.9,2.2,0.1,=,0.03,0.05,13.4,47,33,1,0.1
3/9/2017,3/9/2017 10:12,STTD,38.35338,-121.643,STTD_2017-03-09 10:12:00,NA,2017,NA,1,0.21,11.7,107,144,10.15,7.61,36,NA,NA,2.2,0.5,=,0.01,13,4,=,0.22,1.2,1.2,0.1,=,0.03,0.05,20.7,94,24,3,0.3
3/14/2017,3/14/2017 9:40,STTD,38.35338,-121.643,STTD_2017-03-14 09:40:00,NA,2017,NA,1,0.29,17.2,340,400,10.19,8.09,22.9,NA,NA,39.09,5.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/21/2017,3/21/2017 9:30,STTD,NA,NA,STTD_2017-03-21 09:30:00,NA,NA,NA,1,NA,16.1,361,436,8.53,8.12,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/22/2017,3/22/2017 9:30,STTD,38.35338,-121.643,STTD_2017-03-22 09:30:00,NA,2017,NA,1,0.42,15.5,297,363,8.91,8.14,27.3,NA,NA,18.34,1.84,<,0.01,25,14,=,0.02,3.5,3.9,0.3,=,0.04,0.08,17.3,205,28,4,0.5
3/28/2017,3/28/2017 9:05,STTD,38.35338,-121.643,STTD_2017-03-28 09:05:00,NA,2017,NA,NA,0.33,13.4,157,201,9.94,7.84,21.8,NA,NA,15.93,1.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/5/2017,4/5/2017 9:46,STTD,38.35338,-121.643,STTD_2017-04-05 09:46:00,NA,2017,NA,1,0.26,17,414,489,8.33,8.14,33.8,NA,NA,23.37,5.08,<,0.01,30,22,=,0.14,4.5,5,0.4,=,0.07,0.12,14.6,279,57,7,0.7
4/13/2017,4/13/2017 10:09,STTD,NA,NA,STTD_2017-04-13 10:09:00,NA,NA,NA,1,0.26,14.7,114,217,9.14,7.9,27.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/18/2017,4/18/2017 9:40,STTD,38.35338,-121.643,STTD_2017-04-18 09:40:00,NA,2017,NA,1,0.33,13.4,100,129,9.26,7.24,22,NA,NA,5.39,1.25,=,0.01,11,4,=,0.1,1.4,1.5,0.1,=,0.03,0.05,19.2,83,17,2,0.2
4/26/2017,4/26/2017 9:49,STTD,38.35338,-121.643,STTD_2017-04-26 09:49:00,NA,2017,NA,1,0.41,15.7,99.3,121,9.53,7.11,18,NA,NA,5.06,1.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/5/2017,5/5/2017 10:25,STTD,38.35338,-121.643,STTD_2017-05-05 10:25:00,NA,2017,NA,1,0.21,20.1,225,249,8.11,8.09,28.8,NA,NA,13.62,3.45,<,0.01,16,10,<,0.01,2.3,2.6,0.2,=,0.06,0.12,14.9,146,47,6,0.4
5/9/2017,5/9/2017 10:23,STTD,38.35338,-121.643,STTD_2017-05-09 10:23:00,NA,2017,NA,1,0.2,21.6,476,510,6.24,7.99,45.6,NA,NA,28.28,8.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/16/2017,5/16/2017 10:10,STTD,NA,NA,STTD_2017-05-16 10:10:00,NA,NA,NA,1,0.32,19.1,473,533,6.97,7.94,23.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/30/2017,5/30/2017 11:05,STTD,38.35338,-121.643,STTD_2017-05-30 11:05:00,NA,2017,NA,1,0.2,21.9,644,685,6.5,7.95,38.6,NA,NA,29.84,7.44,=,0.12,34,37,=,0.48,6.1,6.2,0.5,=,0.14,0.28,15.8,398,57,14,1.2
6/12/2017,6/12/2017 10:30,STTD,38.35338,-121.643,STTD_2017-06-12 10:30:00,NA,2017,NA,NA,0.17,21,551,596,4.82,7.75,54,NA,NA,18.23,8.69,=,0.13,32,28,=,0.4,6.7,6.7,0.6,=,0.11,0.29,17.4,343,68,7,1
6/28/2017,6/28/2017 10:50,STTD,NA,NA,STTD_2017-06-28 10:50:00,NA,NA,NA,1,0.2,22.3,305,321,7.61,8.07,29.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2017,7/6/2017 12:30,STTD,NA,NA,STTD_2017-07-06 12:30:00,NA,NA,NA,1,0.17,24.2,390,396,6.6,8.01,47.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/19/2017,7/19/2017 10:10,STTD,38.35338,-121.643,STTD_2017-07-19 10:10:00,NA,2017,NA,1,0.25,25.2,234.9,234.2,6.94,8.14,30.5,NA,NA,5.09,1.9,=,0.03,13,12,=,0.07,3.4,3.4,0.2,=,0.15,0.19,10.7,131,40,5,0.3
8/2/2017,8/2/2017 10:32,STTD,38.35338,-121.643,STTD_2017-08-02 10:32:00,NA,2017,NA,1,0.2,24.9,202,202,7.09,7.89,23.3,NA,NA,5.62,2.15,=,0.01,11,10,=,0.03,3.1,3.1,0.2,=,0.15,0.16,12.9,117,27,7,0.3
8/16/2017,8/16/2017 10:55,STTD,NA,NA,STTD_2017-08-16 10:55:00,NA,NA,NA,1,0.3,22.6,185,194,7.34,8.05,29.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/30/2017,8/30/2017 10:59,STTD,NA,NA,STTD_2017-08-30 10:59:00,NA,NA,NA,1,0.21,24.8,185,185,7.13,7.78,19.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/13/2017,9/13/2017 10:55,STTD,NA,NA,STTD_2017-09-13 10:55:00,NA,NA,NA,1,0.2,24.1,188,191,6.95,7.78,20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/20/2017,9/20/2017 10:20,STTD,NA,NA,STTD_2017-09-20 10:20:00,NA,NA,NA,NA,0.35,20.4,170.4,186.8,7.97,7.72,14.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/4/2017,10/4/2017 10:05,STTD,38.35338,-121.643,STTD_2017-10-04 10:05:00,NA,2018,NA,NA,0.39,16.9,144,171,8.61,7.73,11.9,NA,NA,1.96,1.01,=,0.02,11,7,=,0.03,2.8,2.9,0.2,=,0.09,0.11,12.6,103,18,2,0.4
10/19/2017,10/19/2017 10:14,STTD,NA,NA,STTD_2017-10-19 10:14:00,NA,NA,NA,1,0.62,15.9,131,159,9.59,7.82,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/2/2017,11/2/2017 9:27,STTD,38.35338,-121.643,STTD_2017-11-02 09:27:00,NA,2018,NA,NA,0.43,15.7,132,161,8.63,7.22,15.2,NA,NA,1.63,1.04,=,0.03,11,7,=,10.4,2.3,2.4,0.1,=,0.06,0.08,9.1,93,22,2,0.2
11/15/2017,11/15/2017 9:07,STTD,38.35338,-121.643,STTD_2017-11-15 09:07:00,NA,2018,NA,1,0.9,14.4,144,181,9.22,7.78,7.5,NA,NA,2.03,0.91,=,0.01,13,9,=,0.05,2.6,2.6,0.1,=,0.06,0.06,8.7,113,9,1,0.2
11/29/2017,11/29/2017 8:50,STTD,38.35338,-121.643,STTD_2017-11-29 08:50:00,NA,2018,NA,NA,0.36,13,214,277,8.02,7.52,18.1,NA,NA,4.73,2.24,=,0.03,15,14,=,0.09,3.1,3.2,0.3,=,0.06,0.08,10.2,155,20,2,0.5
12/13/2017,12/13/2017 9:41,STTD,38.35338,-121.643,STTD_2017-12-13 09:41:00,NA,2018,NA,NA,0.75,8.3,159,234,10.91,7.16,8.7,NA,NA,1.25,0.67,=,0.03,15,12,=,0.16,2.9,3,0.3,=,0.06,0.07,11.6,131,8,2,0.3
12/20/2017,12/20/2017 10:00,STTD,38.35338,-121.643,STTD_2017-12-20 10:00:00,NA,2018,NA,NA,0.45,8.7,157,228,11.36,6.96,15.2,NA,NA,1.58,1.13,=,0.03,14,13,=,0.18,2.9,2.9,0.3,=,0.06,0.08,12.2,136,14,1,0.4
1/2/2018,1/2/2018 10:49,STTD,38.35338,-121.643,STTD_2018-01-02 10:49:00,NA,2018,NA,1,0.69,8.6,439,640,10.9,7.89,7.5,NA,NA,27.78,9.42,=,0.02,30,47,=,0.11,6.2,6.4,0.5,=,0.19,0.25,13.4,372,12,2,0.8
1/17/2018,1/17/2018 9:45,STTD,38.35338,-121.643,STTD_2018-01-17 09:45:00,NA,2018,NA,NA,0.37,11.4,431,583,6.87,7.55,24.3,NA,NA,10.5,3.43,=,0.11,26,44,=,0.5,7.3,7.5,0.5,=,0.2,0.26,13.9,339,26,3,0.9
1/30/2018,1/30/2018 9:50,STTD,38.35338,-121.643,STTD_2018-01-30 09:50:00,NA,2018,NA,NA,0.33,10.3,478,665,8.86,7.77,26.2,NA,NA,15.54,4.51,=,0.04,30,44,=,0.45,6.4,6.7,0.5,=,0.17,0.24,15.6,380,27,4,0.5
2/13/2018,2/13/2018 9:15,STTD,38.35338,-121.643,STTD_2018-02-13 09:15:00,NA,2018,NA,NA,0.36,11.2,554,752,8.54,7.87,21.3,NA,NA,11.52,3.83,=,0.05,34,52,=,0.4,7.3,7.4,0.7,=,0.17,0.25,16.3,439,31,6,1
2/28/2018,2/28/2018 9:54,STTD,38.35338,-121.643,STTD_2018-02-28 09:54:00,NA,2018,NA,NA,0.34,9.2,615,881,11.65,8.09,17.6,NA,NA,34.9,7.15,<,0.01,38,63,=,0.15,7.9,8,0.6,=,0.19,0.26,12.8,524,28,5,1
3/14/2018,3/14/2018 9:48,STTD,38.35338,-121.643,STTD_2018-03-14 09:48:00,NA,2018,NA,NA,0.37,14.9,640,793,7.56,7.95,21.2,NA,NA,13.66,5.25,=,0.05,34,63,=,0.53,5.2,5.3,0.5,=,0.22,0.28,11.2,460,30,4,0.8
3/28/2018,3/28/2018 9:30,STTD,38.35338,-121.643,STTD_2018-03-28 09:30:00,NA,2018,NA,NA,0.23,14.6,568,707,8.37,7.99,38.7,NA,NA,14.67,5.53,=,0.03,33,47,=,0.4,7.5,8,0.5,=,0.15,0.23,11.6,419,56,7,0.8
4/10/2018,4/10/2018 11:00,STTD,38.35338,-121.643,STTD_2018-04-10 11:00:00,NA,2018,NA,NA,0.12,16.6,211,252,7.75,7.71,111.2,NA,NA,4.61,3.53,=,0.05,14,12,=,0.22,4.2,5.9,0.2,=,0.08,0.3,16.7,148,178,20,0.8
4/25/2018,4/25/2018 9:45,STTD,NA,NA,STTD_2018-04-25 09:45:00,NA,NA,NA,NA,0.32,19.9,598,662,7.59,8.08,19.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/1/2018,5/1/2018 9:40,STTD,38.35338,-121.643,STTD_2018-05-01 09:40:00,NA,2018,NA,NA,0.27,18.6,607,691,8.18,8.22,28.6,NA,NA,11.5,9.26,=,0.04,32,50,=,0.21,7.8,8.1,0.5,=,0.29,0.43,11.1,400,38,4,1.1
5/15/2018,5/15/2018 9:24,STTD,38.35338,-121.643,STTD_2018-05-15 09:24:00,NA,2018,NA,NA,0.22,18,403,465,8.13,8.38,29.3,NA,NA,3.24,3.36,=,0.03,25,35,=,0.16,6.8,6.4,0.4,=,0.27,0.3,8.8,292,36,5,0.6
5/30/2018,5/30/2018 11:40,STTD,38.35338,-121.643,STTD_2018-05-30 11:40:00,NA,2018,NA,NA,0.38,22.2,233,247,8.04,8.14,20.3,NA,NA,1.36,0.92,=,0.04,14,15,=,0.09,3.6,3.9,0.2,=,0.17,0.19,7.2,138,19,3,0.4
6/12/2018,6/12/2018 10:09,STTD,NA,NA,STTD_2018-06-12 10:09:00,NA,NA,NA,NA,0.26,21.8,206,219,7.83,8.74,25.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/26/2018,6/26/2018 9:47,STTD,38.35338,-121.643,STTD_2018-06-26 09:47:00,NA,2018,NA,1,0.33,22.5,184,193,7.43,7.73,22.5,NA,NA,1.72,1.37,<,0.1,11,10,=,0.06,3.6,3.4,0.3,=,0.18,0.22,10.7,112,25,5,0.6
7/11/2018,7/11/2018 11:01,STTD,NA,NA,STTD_2018-07-11 11:01:00,NA,NA,NA,1,0.38,24.2,180,183,7.74,8.7,20.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/26/2018,7/26/2018 13:20,STTD,NA,NA,STTD_2018-07-26 13:20:00,NA,NA,NA,1,0.28,25.1,177,177,7.92,8.51,19.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/2/2018,8/2/2018 12:16,STTD,NA,NA,STTD_2018-08-02 12:16:00,NA,NA,NA,1,0.4,22.8,166,173,8.42,8.5,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/8/2018,8/8/2018 13:46,STTD,NA,NA,STTD_2018-08-08 13:46:00,NA,NA,NA,1,0.4,22.9,171,178,7.65,8.37,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/13/2018,8/13/2018 12:40,STTD,NA,NA,STTD_2018-08-13 12:40:00,NA,NA,NA,1,0.5,23.9,NA,183,8.29,8.19,15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/22/2018,8/22/2018 14:33,STTD,NA,NA,STTD_2018-08-22 14:33:00,NA,NA,NA,1,0.5,22.3,176,186,7.99,8.09,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/30/2018,8/30/2018 13:32,STTD,NA,NA,STTD_2018-08-30 13:32:00,NA,NA,NA,1,0.3,21.3,314,338,7.45,7.89,25.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/5/2018,9/5/2018 10:57,STTD,NA,NA,STTD_2018-09-05 10:57:00,NA,NA,NA,1,0.25,22.2,522,551,6.43,7.74,19.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/13/2018,9/13/2018 13:09,STTD,NA,NA,STTD_2018-09-13 13:09:00,NA,NA,NA,1,0.4,20.9,540,585,6.27,7.78,25.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/19/2018,9/19/2018 13:31,STTD,NA,NA,STTD_2018-09-19 13:31:00,NA,NA,NA,1,0.4,20.5,595,652,6.77,7.89,22.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/27/2018,9/27/2018 12:24,STTD,NA,NA,STTD_2018-09-27 12:24:00,NA,NA,NA,1,0.41,21.9,530,563,7.89,8.13,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/4/2018,10/4/2018 12:25,STTD,NA,NA,STTD_2018-10-04 12:25:00,NA,NA,NA,1,0.4,20.9,NA,279,7.6,8.4,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/10/2018,10/10/2018 11:17,STTD,NA,NA,STTD_2018-10-10 11:17:00,NA,NA,NA,1,0.9,18.2,191,220,8.48,8.36,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/18/2018,10/18/2018 11:29,STTD,NA,NA,STTD_2018-10-18 11:29:00,NA,NA,NA,1,0.8,16.5,179,214,9.59,8.61,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/25/2018,10/25/2018 10:10,STTD,NA,NA,STTD_2018-10-25 10:10:00,NA,NA,NA,1,0.8,16.7,181,215,9.24,8.56,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/1/2018,11/1/2018 10:54,STTD,NA,NA,STTD_2018-11-01 10:54:00,NA,NA,NA,1,0.65,15.6,176,214,8.53,8.39,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/8/2018,11/8/2018 9:42,STTD,38.35338,-121.643,STTD_2018-11-08 09:42:00,NA,2019,NA,1,0.52,14.4,174,218,9.07,8.29,16.2,NA,NA,1.11,1.11,<,0.05,14,10,=,0.05,2.7,2.7,0.2,=,0.11,0.11,11.7,120,8,1,0.223
11/26/2018,11/26/2018 10:20,STTD,38.35338,-121.643,STTD_2018-11-26 10:20:00,NA,2019,NA,1,0.56,11.8,190,254,9.6,7.81,14.9,NA,NA,0.85,0.73,<,0.05,14.9,12.5,=,0.09,3.1,3.2,0.2,=,0.09,0.115,9.3,140,14,2,0.3
12/11/2018,12/11/2018 10:45,STTD,38.35338,-121.643,STTD_2018-12-11 10:45:00,NA,2019,NA,1,0.92,10.2,374,521,9.55,9.11,9.8,NA,NA,0.83,0.76,<,0.05,1,32,=,0.183,6.6,6.6,0.49,=,0.179,0.207,15.3,304,6,1,0.558
12/26/2018,12/26/2018 10:35,STTD,38.35338,-121.643,STTD_2018-12-26 10:35:00,NA,2019,NA,1,0.47,10.4,438,607,8.11,6.44,12.4,NA,NA,1.63,0.6,<,0.05,30.2,37.4,=,0.237,6.7,6.7,0.51,=,0.22,0.253,18.9,359,12,2,0.574
1/8/2019,1/8/2019 9:53,STTD,38.35338,-121.643,STTD_2019-01-08 09:53:00,NA,2019,NA,1,0.21,8.5,373,545,9.75,7.66,40.7,NA,NA,4.2,2.7,=,0.05,25,36,=,0.218,6.5,6.5,0.5,=,0.268,0.32,16.3,308,52,7,0.6
1/22/2019,1/22/2019 11:37,STTD,38.35338,-121.643,STTD_2019-01-22 11:37:00,NA,2019,NA,1,0.12,10.6,272,374,7.2,8.25,147.3,NA,NA,2.9,3.39,=,0.06,22,24,=,0.48,7.5,7.6,0.5,=,0.178,0.372,15.5,215,125,13,1.1
2/5/2019,2/5/2019 10:25,STTD,38.35338,-121.643,STTD_2019-02-05 10:25:00,NA,2019,NA,1,0.07,10.4,331,458,8.41,7.6,120.1,NA,NA,3.65,1.6,=,0.06,26,29,=,0.47,7.8,7.8,0.5,=,0.168,0.34,15.8,268,120,12,0.9
2/19/2019,2/19/2019 10:34,STTD,38.35338,-121.643,STTD_2019-02-19 10:34:00,NA,2019,NA,1,0.1,7.6,69,103,10.69,7.81,94.4,NA,NA,1.5,1.17,<,0.05,8,3,=,0.24,3.7,3.7,0.1,=,0.066,0.155,15.8,68,84,10,0.4
